Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
2.183,200.50786241417185,335.5178569142857,100.0,0,11831.392852114286,8,12,-1201.0,1308.0,33.7,47.9
2.318,213.11916666666667,336.0,100.0,0,11842.0,8,12,-1190.8582265392574,1430.3385116283657,33.7,47.9
2.363,217.32720531853133,336.1874997333333,100.0,0,11864.124968533333,8,12,-1187.0,1476.0,33.7,47.9
2.558,235.5858333333333,337.0,100.0,0,11960.0,8,12,-1166.997391734428,1705.0491756315184,33.7,47.9
2.623,241.67996135696183,337.18055537777775,100.0,0,11943.750016,8,12,-1161.0,1774.0,33.7,47.9
2.918,269.3858333333333,338.0,100.0,0,11870.0,8,12,-1142.123038902317,1998.871411301467,33.7,47.9
2.963,273.6187359686222,338.16071405714285,100.0,0,11870.0,8,12,-1139.0,2035.0,33.7,47.9
3.198,295.7525,339.0,100.0,0,11870.0,8,12,-1119.515787050487,2255.6795357800634,33.7,47.9
3.243,299.99653821071166,339.1249998222222,100.0,0,11882.749981866667,8,12,-1116.0,2298.0,33.7,47.9
3.283,303.77056339268086,339.23611093333335,100.0,0,11894.0833152,8,12,-1113.0,2335.0,33.7,47.9
3.523,326.4427371201343,339.9027776,100.0,0,11962.0833152,8,12,-1092.0,2570.0,33.7,47.9
3.558,329.7525,340.0,100.0,0,11972.0,8,12,-1089.0886916439258,2603.599726320996,33.7,47.9
3.763,349.15480115094215,340.4270832,100.0,0,11967.729168,8,12,-1073.0,2796.0,33.7,47.9
3.943,366.2115532510973,340.8020832,100.0,0,11963.979168,8,12,-1058.0,2966.0,33.7,47.9
4.038,375.2191666666667,341.0,100.0,0,11962.0,8,12,-1051.5292112511256,3043.464783991436,33.7,47.9
4.223,392.77089251486086,341.4204544,100.0,0,12028.0113408,8,12,-1036.0,3230.0,33.7,47.9
4.403,409.87576437842733,341.8295453090909,100.0,0,12092.238613527272,8,12,-1009.0,3534.0,33.7,47.9
4.478,417.01916666666665,342.0,100.0,0,12119.0,8,12,-1002.4552609392492,3609.491939819971,33.7,47.9
4.723,440.4196024202674,343.5312496,100.0,0,12203.9843528,8,12,-995.0,3705.0,33.7,47.9
4.798,447.59694444444443,344.0,100.0,0,12230.0,8,12,-989.348984988311,3769.9423111283786,33.7,47.9
4.903,457.65350546707197,344.52499968,100.0,0,12157.55004416,8,12,-980.0,3876.0,33.7,47.9
4.998,466.7636111111111,345.0,100.0,0,12092.0,8,12,-972.9477269579315,3956.6472767352534,33.7,47.9
5.278,493.67472222222216,346.0,100.0,0,12121.0,8,12,-950.5221447234077,4217.8996570843665,33.7,47.9
5.303,496.07799574030753,346.0,100.0,0,12139.478220910598,8,12,-947.0,4259.0,33.7,47.9
5.439,509.1486111111111,346.0,100.0,0,12240.0,8,12,-924.6003345569729,4520.033607500394,33.7,47.9
5.443,509.53294481524233,346.0,100.0,0,12240.0,8,12,-924.0,4527.0,33.7,47.9
5.599,524.5263888888888,346.0,100.0,0,12240.0,8,12,-906.1749090492997,4731.7895911009955,33.7,47.9
